15.6606,-5.0469,17.1377,8.0001,-0.0001,-1.5203,3.22
15.7405,-5.049,17.2176,8.0001,-0.0001,-1.4732,3.23
15.8203,-5.0509,17.2975,8.0001,-0.0001,-1.4249,3.24
15.9002,-5.0529,17.3775,8.0001,-0.0001,-1.3754,3.25
15.9804,-5.0547,17.4576,8,-0.0001,-1.3247,3.26
16.0604,-5.0565,17.5376,8,-0.0001,-1.2728,3.27
16.1402,-5.0582,17.6175,8,-0.0001,-1.2198,3.28
16.2203,-5.0598,17.6976,8,-0.0001,-1.1657,3.29
16.3001,-5.0614,17.7775,8,-0.0001,-1.1105,3.3
16.3802,-5.0628,17.8575,8,-0.0001,-1.0541,3.31
16.4603,-5.0642,17.9377,8,-0.0001,-0.9965,3.32
16.5403,-5.0656,18.0177,8,-0.0001,-0.9377,3.33
16.6202,-5.0668,18.0976,8,-0.0001,-0.878,3.34
16.7002,-5.0679,18.1776,8,-0.0001,-0.8171,3.35
16.7803,-5.069,18.2577,8,-0.0001,-0.755,3.36
16.8603,-5.0699,18.3377,8,-0.0001,-0.6918,3.37
16.9401,-5.0708,18.4175,8,-0.0001,-0.6276,3.38
17.0203,-5.0716,18.4976,8,-0.0001,-0.5622,3.39
17.1003,-5.0723,18.5777,8,-0.0001,-0.4956,3.4
17.1801,-5.0729,18.6575,8,-0.0001,-0.428,3.41
17.2601,-5.0734,18.7375,8,-0.0001,-0.3593,3.42
17.3401,-5.0738,18.8175,8,-0.0001,-0.2894,3.43
17.4202,-5.0741,18.8976,8,-0.0001,-0.2184,3.44
17.5002,-5.0743,18.9776,8,-0.0001,-0.1462,3.45
17.5802,-5.0744,19.0576,8,-0.0001,-0.073,3.46
17.6601,-5.0744,19.1375,8,-0.0001,0.0014,3.47
17.7403,-5.0743,19.2177,8,-0.0001,0.0769,3.48
17.8203,-5.0741,19.2977,8,-0.0001,0.1536,3.49
17.9001,-5.0738,19.3775,8,-0.0001,0.2313,3.5
17.9803,-5.0733,19.4577,8,-0.0001,0.3102,3.51
18.0603,-5.0728,19.5377,8,-0.0001,0.3903,3.52
18.1403,-5.0721,19.6177,8,-0.0001,0.4715,3.53
18.2201,-5.0714,19.6975,8,-0.0001,0.5537,3.54
18.3003,-5.0705,19.7777,8,-0.0001,0.6372,3.55
18.3802,-5.0695,19.8576,8,-0.0001,0.7219,3.56
18.4602,-5.0683,19.9376,8,-0.0001,0.8077,3.57
18.5403,-5.0671,20.0177,8,-0.0001,0.8947,3.58
18.6201,-5.0657,20.0975,8,-0.0001,0.9828,3.59
18.7002,-5.0642,20.1777,8,-0.0001,1.0721,3.6
18.7802,-5.0626,20.2577,8,-0.0001,1.1626,3.61
18.8601,-5.0608,20.3376,8,-0.0001,1.2543,3.62
18.9401,-5.059,20.4177,8,-0.0001,1.3472,3.63
19.0199,-5.0569,20.4975,8,-0.0001,1.4412,3.64
19.1,-5.0548,20.5776,8,-0.0001,1.5364,3.65
19.1798,-5.0525,20.6575,8,-0.0001,1.6329,3.66
19.26,-5.0501,20.7376,8,-0.0001,1.7307,3.67
19.3399,-5.0475,20.8176,8,-0.0001,1.8298,3.68
19.4198,-5.0449,20.8976,8,-0.0001,1.93,3.69
19.4998,-5.042,20.9775,8,-0.0001,2.0314,3.7
19.5797,-5.039,21.0576,8,-0.0001,2.1342,3.71
19.6597,-5.0359,21.1376,8,-0.0001,2.2383,3.72
19.7397,-5.0326,21.2177,8,-0.0001,2.3436,3.73
19.8194,-5.0292,21.2975,8,-0.0001,2.4502,3.74
19.8995,-5.0256,21.3776,8,-0.0001,2.558,3.75
19.9795,-5.0219,21.4577,8,-0.0001,2.6674,3.76
20.0592,-5.0181,21.5376,8,-0.0001,2.7779,3.77
20.1393,-5.014,21.6177,8,-0.0001,2.8897,3.78
20.219,-5.0098,21.6976,8,-0.0001,3.003,3.79
20.2991,-5.0055,21.7777,8,-0.0001,3.1176,3.8
20.3788,-5.001,21.8576,8,-0.0001,3.2335,3.81
20.4586,-4.9963,21.9375,8,-0.0001,3.3507,3.82
20.5386,-4.9914,22.0176,8,-0.0001,3.4695,3.83
20.6183,-4.9864,22.0975,8,-0.0001,3.5896,3.84
20.6983,-4.9813,22.1776,8,-0.0001,3.7112,3.85
20.7779,-4.9759,22.2575,8,-0.0001,3.8342,3.86
20.8579,-4.9704,22.3376,8,-0.0001,3.9586,3.87
20.9375,-4.9647,22.4175,8,-0.0001,4.0845,3.88
21.0174,-4.9588,22.4976,8,-0.0001,4.2119,3.89
21.0973,-4.9528,22.5777,8,-0.0001,4.3409,3.9
21.1768,-4.9465,22.6575,8,-0.0001,4.4713,3.91
21.2566,-4.9401,22.7375,8,-0.0001,4.6031,3.92
21.3364,-4.9335,22.8175,8,-0.0001,4.7366,3.93
21.4161,-4.9267,22.8975,8,-0.0001,4.8717,3.94
21.4958,-4.9197,22.9775,8,-0.0001,5.0083,3.95
21.5754,-4.9125,23.0575,8,-0.0001,5.1464,3.96
21.6553,-4.9052,23.1377,8,-0.0001,5.2864,3.97
21.7348,-4.8976,23.2176,8,-0.0001,5.4279,3.98
